Hotel_UUID,Name,Rating_mean,Rating_std,PCA_Component_1_mean,PCA_Component_1_std,PCA_Component_2_mean,PCA_Component_2_std,PCA_Component_3_mean,PCA_Component_3_std,PCA_Component_4_mean,PCA_Component_4_std,PCA_Component_5_mean,PCA_Component_5_std,neg_mean,neg_std,neu_mean,neu_std,pos_mean,pos_std,compound_mean,compound_std,Neighborhood,City
07a292b8-4ba2-44fb-990b-b78c5aa453cb,Radisson Blu Plaza Delhi Airport,8.4,0.966091783079296,-0.1401792947747892,2.1155346477273733,0.4238218563669117,1.4987157824877317,-0.005482473638093147,1.318490066777064,0.1904762648252631,1.0714031654412592,-0.3061292612153438,0.33083943135577465,0.0,0.0,0.4084,0.1941518306206082,0.5916,0.19415183062060817,0.78758,0.24122957161638003,Mahipalpur, New Delhi
08446d05-4283-4640-9632-711179079624,Hotel Neu Villa - Walk In from New Delhi Railway Station,8.1,3.2911364218713905,1.608620636034224,2.6843207416135173,1.0332770566012672,1.7148573754689622,0.2914347572773167,1.4617228702088199,0.45568115873267334,1.8052310598710846,0.2596542991562697,1.0272466007134375,0.047400000000000005,0.10081791820692862,0.5302,0.21813409685449525,0.4223,0.2684219184712558,0.52736,0.6203132471836943,Paharganj, New Delhi
08579c34-1257-42ba-b302-972c8b807cc1,The Bluemoon,5.5,6.363961030678928,1.5960443191807014,4.117908601836327,-0.9039662744323584,0.5338422353339868,-0.9922170639637082,1.2107366154036594,0.3257924065001624,0.6678064736109628,-0.514458450683116,0.31280458114035486,0.4365,0.6173042199758559,0.259,0.18667619023324855,0.3045,0.43062802974260744,0.06705,1.204273559038809,South Delhi, New Delhi
08e739a6-a75c-43f6-ae4d-c3ba1c25f18b,Park Inn by Radisson New Delhi IP Extension,7.4,1.1737877907772667,-0.4928280265842984,1.103972656666,0.21846347354762444,1.275756694896344,0.15355014054693011,1.0993049510167434,0.00039188047874376685,0.7915014320957254,-0.2789648022096635,0.19475246540505,0.0,0.0,0.41129999999999994,0.23755937269566016,0.5887,0.23755937269566016,0.65845,0.2878792117460995,Patparganj, New Delhi
09100e92-bc73-447c-b75c-0878a3543fac,Hotel Admire Gold - Pachim Vihar Delhi,8.2,0.6324555320336759,0.7716110414383047,1.3617800311577322,1.2435536123486464,1.2196578577224988,1.3133630438368236,1.2319381780276257,0.2272297602363008,1.03992498232545,-0.016617779759813524,0.90210766193258,0.013000000000000001,0.029649807943916112,0.3205,0.1056422158882413,0.6666000000000001,0.10932845517572773,0.90892,0.06262402449894487,Pashim Vihar, New Delhi
0953d06d-25f6-43da-94df-4fe93135dfa2,FabExpress Yug Villa,5.5,3.308238873546535,-0.4786570974314713,1.1229173749323982,-0.3422654233181388,0.8558082370679847,-0.13815168498817568,0.9513133927245533,-0.2951720471348926,0.3978930169274376,-0.010450952872381713,0.812570801323107,0.0875,0.2766992952647332,0.6037,0.37420405900761927,0.3088,0.3514407805338223,0.25533,0.5175342544755426,Karol bagh, New Delhi
0995bf94-6a3a-447f-bc26-badcb9db1a11,NUO By juSTa,7.4,1.231174022502185,0.7673251956453033,1.4229908551571526,1.0302688069450652,1.936014834043579,1.0546329421646699,2.623375310246244,-0.10436767120587179,0.9367213627524392,0.035048573172264647,0.7991964399907473,0.058899999999999994,0.09700835558152493,0.4577,0.18684981303597534,0.48339999999999994,0.22803471573194153,0.66083,0.3971461325904848,Kailash Colony, New Delhi
099e5360-4122-4b7a-bf87-284c5033b355,Bewafa Palace,1.0,0.0,-0.3256828343688246,1.4001759981059443,-0.813971706517769,0.4065706968492675,-0.33127515797982876,0.2760236080205341,2.1917650178294874,3.3066902475696343,-0.7658547517304962,0.6683326396119894,0.5740000000000001,0.07495331880577398,0.426,0.07495331880577402,0.0,0.0,-0.8781,0.07863027406794407,South West, New Delhi
09b2a40e-bdb1-4879-8dd4-053f74da84d7,Hotel View - A Boutique Hotel,7.4,1.1737877907772671,-0.11771854516117175,1.8896685372724173,-0.42844999548056684,0.1798337089392707,1.9764445736460794,1.6552973850498736,-0.3217729725450454,0.521617265997121,-0.03267841196919919,0.8188426610699288,0.0067,0.02118726032312814,0.3184,0.12537782898104435,0.6748999999999999,0.12968290386768622,0.75753,0.12401767839931353,Mahipalpur, New Delhi
0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,Delhi Pride Hotel,7.0,1.198289379030556,0.11328828674817648,1.1464692147974285,-0.42302734897643096,0.8550369629375825,-0.3127596634793445,0.8976045119172066,-0.1597361672252485,0.9673070610124536,-0.060414935071696554,0.8208876611527675,0.0,0.0,0.49820000000000003,0.3008670547191643,0.5018,0.3008670547191643,0.5683100000000001,0.3183678551290742,Karol bagh, New Delhi
0a99a085-564f-422c-a8cc-351f767bcb24,Silver Shine New Delhi - COMFORT STAY,8.3,0.8232726023485646,0.37593259177581445,1.5822563909731897,-0.4044052330201128,0.9562865173162829,0.15449832903132296,1.4658359953361029,-0.16705028290124185,1.042966150243963,-0.07955170138779757,0.8603674959086004,0.0185,0.05850213671311502,0.2848,0.11352611055513957,0.6967,0.11540272478970709,0.79075,0.15821437109890563,Paharganj, New Delhi
0aeefd02-9a33-444f-aaf4-5feaa6c9df2b,Aloft New Delhi Aerocity,8.1,0.9679060415469871,0.4596456269316005,1.5570923416701679,0.19763997816138285,1.8727534035010143,0.9301096629054959,2.015747979296615,0.12312521505070233,1.1196785312102224,-0.3444759009879423,0.29243851907559343,0.0115,0.023625365494248804,0.3707,0.22288824199821003,0.6178,0.2380388292076029,0.82376,0.16206484212385971,South West, New Delhi
0b1e2f7f-10b8-4897-8627-abe16ac78547,Capital O Hotel Lotus B&B,3.7,4.347413023856832,-0.7791060188063067,0.9937409196181769,-0.3868042527738926,0.8729773306276843,-0.3129636360982189,0.31763306800763147,-0.12597519664686188,0.4267718565099954,0.5063917062160328,1.2374689313862852,0.2036,0.28789666355984206,0.6348,0.3435759013667868,0.16160000000000002,0.2732163164153187,-0.045959999999999994,0.5142686980341871,South Delhi, New Delhi
0b2ac8e6-aa16-4b0a-8ed5-5dcba8d9944a,Studio 23,5.8,4.43846820423443,-1.2388242433412417,0.09956664566560595,-0.054409978995158405,1.1947665153396643,-0.18550833132186284,0.12044363064823249,0.008386623324627135,0.1932724316363109,0.27527874333490165,1.133304212855226,0.1076,0.24060091437897738,0.491,0.30153275112332323,0.40140000000000003,0.3755127161628485,0.30426000000000003,0.5813117519885521,South Delhi, New Delhi
0b3a6052-96b4-443c-bf98-249b64d97a3a,Kundan Plaza Jasola,8.0,2.973567766700113,0.01508719119488835,1.5535412524217718,-0.1645357844017996,1.0182750842970807,-0.27654370768959985,0.6203905655939554,0.2193915221239639,1.0603053974508247,0.4395037729862306,1.1669683150278243,0.047299999999999995,0.14558632816088338,0.5647,0.3062754350339954,0.388,0.26872094702203814,0.59557,0.43745796080730337,Jasola, New Delhi
0c09a837-8324-4dc6-abfa-604e9a47e9e3,FabHotel F9 NSP,7.555555555555555,3.3843711755610157,0.183644476090438,1.9209555051878235,0.5354529113378375,1.672949789713986,-0.3524095858308116,0.8792399065064536,0.1627695168998134,1.1230243828783544,-0.2996808059584889,0.1895446404364994,0.033555555555555554,0.09625574400506316,0.3401111111111111,0.15715066070090244,0.6263333333333333,0.15158590209609107,0.7053666666666667,0.2633370984661512,North Delhi, New Delhi
0ce47f8e-3302-44cb-9e17-c3ca411e9b52,OYO Townhouse 604 The Royal Galaxy,2.2,1.9321835661585918,-1.050108667241953,0.7595703376738422,-0.2897828834201352,0.8338801522724779,-0.23841511325487957,0.24511199685753204,-0.19201340893294064,0.24103943071724898,-0.27239531015611973,0.06089649290421595,0.2831,0.24985482451482371,0.6747,0.233784825094454,0.0422,0.11879562281498422,-0.30963,0.3530403283542044,Dwarka, New Delhi
0d33dbd3-2736-447e-a92e-35f73a5c81e3,Bloomrooms @ New Delhi Railway Station,8.7,0.6749485577105531,0.7514338124805084,1.9400814597708094,-0.038039748414804876,1.0521138927928613,1.1190664753383577,1.6819461888299592,-0.516400223308921,0.42678061145510743,0.02550994109616036,0.8084606316015155,0.0147,0.035446516832483774,0.4082,0.1230752254156421,0.5771,0.13971594198388546,0.84512,0.11253789287761405,Paharganj, New Delhi
0d73fc87-215d-4b4b-97ee-569c2fada93f,FabHotel Royal Touch,7.6,3.565264521898917,-0.4581041260844553,0.9614781209168899,-0.3935634456486785,0.8793818856605556,-0.1255236862423056,0.8585402495227391,0.3115853938779864,1.1639638372028172,-0.12408391668942072,0.8808569856881503,0.0,0.0,0.47859999999999997,0.14357127536910405,0.5214000000000001,0.14357127536910408,0.70113,0.2268653053637285,New Delhi,
0d8537ae-0e64-498e-a32b-ac4577f92e1d,The Leela Ambience Convention Hotel Delhi,9.6,0.5163977794943225,0.6609584059554554,1.8337026346261494,-0.7548676400156287,0.1402574796284044,-0.1822123908240808,1.0299284938743876,-0.2827392587941429,0.8260240843356371,0.4469819304347543,1.2884529149772144,0.0,0.0,0.44489999999999996,0.2726607375068471,0.5551,0.2726607375068471,0.76476,0.29971580687192473,East Delhi, New Delhi
0eb401d6-20a0-4d77-8e9e-7bf2ba281599,Western Blu,7.1,0.9944289260117531,0.19558178669347642,1.2271935447443294,-0.4567361498543569,0.8190459084814683,-0.5625217544112193,0.40532212965282854,0.0576342279133041,1.270367534042236,-0.37889769551463004,0.23373956461948334,0.091,0.2007170479389664,0.5067,0.15763604353770816,0.4023,0.22287766948610074,0.46529,0.40596521594288787,Pashim Vihar, New Delhi
0f82e9b0-1df3-4ad1-a525-cad87ebd9a06,The Oakland Plaza by Orion Hotels,7.4,1.132589343358684,-0.5547966263806192,1.0096232596441028,0.6537775333334349,1.3801746077413066,-0.15291849320143466,0.8171760345600025,0.6910914530702641,1.0543542529592358,-0.0776909588832463,0.9081576200341163,0.0,0.0,0.36819999999999997,0.21990568511256725,0.6318,0.21990568511256725,0.7262500000000001,0.17050434062631306,South Delhi, New Delhi
10ca8a13-9b1b-4095-8cf3-4183f67f9850,Hotel Trans International - Near Delhi Airport,7.5,1.1470786693528088,0.24944113800714204,2.4340118031368863,-0.3571191246758052,0.8880089948743533,0.46518127786860514,1.7555332421161138,-0.4163797490450121,0.6168854681888762,0.25115576464125994,1.063085269003788,0.0209,0.06432884267573916,0.4062,0.2737773970909482,0.5730000000000001,0.2659398428216426,0.6696500000000001,0.16396355339558014,Mahipalpur, New Delhi
111006dc-cc4e-4c57-8b5d-c1f90787c488,Hotel Pingla Residency,7.3,4.231461113834645,2.6777932196418703,3.2924125429866735,0.4165629202456006,1.652323380716555,0.2679111090469483,1.5647948083141536,0.9708793056886907,2.0854710825750704,0.0048702943675545925,0.8276415961353464,0.08460000000000001,0.1752539210463072,0.47050000000000003,0.17209682097433898,0.44509999999999994,0.19302165136257862,0.58879,0.6439795623595845,South West, New Delhi
125953f3-ce3a-4249-b117-f77f9087571c,Hotel Arch International,7.0,3.6742346141747673,-0.10309294335521449,1.7164894890094202,-0.15732853971143398,0.9614602067371788,-0.5314750642252726,0.5652764176358491,0.09065166858065203,0.9679129506219569,-0.34301391239759277,0.11984840618550444,0.0,0.0,0.321,0.13517026300188956,0.679,0.13517026300188958,0.651,0.2309900755443835,South West, New Delhi
13bc9036-6477-4c76-b08a-01c8e9c1b16f,FabHotel F9 Peeragarhi,7.3,2.7507574714370344,2.6157302541321608,4.156503752916183,-0.5175123473013283,0.9316393526534748,-0.17648558077386234,1.8581135445221055,1.814470729930056,3.4897919457367754,-0.5127375084451911,1.1843573765592934,0.10769999999999999,0.20894127298251908,0.4676,0.20126720768393666,0.4248,0.2735132741040389,0.54736,0.6897055671323332,Pashim Vihar, New Delhi
13c5f922-2d43-44eb-9214-56417cb58d1f,Woodpecker Apartments Hauz khas,8.6,0.6746646676632054,-0.1922406912717717,1.3047323818914076,1.2634280718659094,1.1698203806747864,-0.06641261587333532,1.1265919112067566,-0.13655579656933461,0.4057624208570637,0.09407935119159286,0.8176956192767459,0.0,0.0,0.3972,0.10849198285969146,0.6028,0.10849198285969146,0.8781,0.10565280811255784,Hauz Khas, New Delhi
14231b14-1945-47f0-a37a-5d06788f788e,The Suryaa New Delhi,7.6,1.0749676997731397,0.22945025371578512,1.6974524559627224,0.3366194437103001,1.329629745153492,-0.10718645890721146,0.8038437648795841,0.48183613989237567,1.832824967471493,-0.10423830942359706,0.9858021584353299,0.056499999999999995,0.15089160936837334,0.4004,0.27972971081226095,0.5431,0.2705572233578529,0.63417,0.3978684178078085,New Friends Colony, New Delhi
144564d9-0eb5-45a0-b9b1-44042ddc5cd8,Ever Green Guest House Travel & PG,7.7,1.0593499054713802,-0.43289513638498667,1.5165603551766358,0.23715325959644926,1.2787699869127327,0.6547712949097746,1.6122382858240487,0.319232403332651,0.8840854474478856,-0.3384069193999312,0.26968048375848236,0.0,0.0,0.39080000000000004,0.1842171424041627,0.6092000000000001,0.1842171424041627,0.86621,0.13616535250283834,Paharganj, New Delhi
14a3002a-39dd-4c7e-ba67-095662800d17,J House near Bhikaji,9.3,0.7943767889097847,0.6003819963050759,1.4507197606074578,-0.31724989436612655,0.8460860012763864,0.7189551249643975,1.7103820833447552,-0.49859478887197195,0.4690149354281403,0.25405539281680667,1.0445876672027543,0.0,0.0,0.4399,0.1796113332573498,0.5601,0.1796113332573498,0.8481500000000001,0.2449608043946116,South Delhi, New Delhi
151529e2-8d02-4ab2-9e92-8259922a6404,Roomshala 111 Cosy Nook - Hauz Khas,7.0,0.0,-0.1801440880766608,1.9669388757737587,-0.7002254474357036,0.30093107592321494,-0.45400004414167316,0.5506242364915727,0.40068259871642314,0.9476061715442922,-0.44576471393573147,0.26412476429121257,0.0,0.0,0.19266666666666668,0.059095967149487734,0.8073333333333332,0.05909596714948771,0.6705,0.2055595047668679,South Delhi, New Delhi
153e5a56-9efd-4678-bf78-c23da8df5cd0,Hotel Anand Lok Inn,8.0,2.054804667656325,0.44189187650454775,1.9561400382957224,0.13962697448669714,1.0877751432449627,-0.16659691775408608,1.2104756366075111,0.07726283278572324,1.0744316293776959,-0.34447470069220826,0.1696577614004029,0.016800000000000002,0.0493824080237307,0.4835,0.15997447713098903,0.4997,0.16649527854500193,0.71599,0.23093560165360194,Mahipalpur, New Delhi
1589f2e7-409d-47e3-a30b-953927f5de07,Hotel Pearl Residency Inn - Malviya Nagar,4.5,3.0,-1.1199484454490158,0.39161666407032913,-0.4794467615684903,0.09407209635084278,0.4927399252566643,1.257673836475192,-0.16897940914563353,0.045122659270417836,-0.29369425988517334,0.0008440994252397025,0.1345,0.269,0.34675,0.16722714093910312,0.51875,0.37638045911019347,0.248925,0.5408011672509592,Malviya Nagar, New Delhi
15a4beaa-2e8a-43fe-81fd-b8b546fc6a59,The Grace Hotel - Short Drive from Delhi Airport,6.3,3.6224607965059086,0.0775681044075028,1.3944914850953012,0.08350030567431403,1.1861105115356907,-0.04830564614422341,0.9274954850514054,0.036433997837613884,1.1997971009061583,0.49631632746821686,1.2167376463687394,0.1855,0.24876327435267986,0.5283,0.22434252086188805,0.2862,0.2777092004237526,0.09197999999999999,0.6881602135807878,Mahipalpur, New Delhi
161532ac-6322-4d2e-a7dc-e19d66b7abf0,Hotel Yatri International,7.2,1.6865480854231356,-0.16320004512852032,1.4034125876705312,-0.08278990388585875,1.3672479784668916,-0.5062883912707188,0.44404389197047806,-0.050361915219231924,0.6342707907386494,0.23180657792487563,1.1093051210491458,0.0189,0.05976704777718237,0.47380000000000005,0.30845702023674765,0.5073000000000001,0.33597653687918944,0.53588,0.36455923402255375,Paharganj, New Delhi
16cd3100-c726-492d-93e0-d3e2175f6c47,Hotel Paradise International Delhi Airport,5.2,3.9384147967311813,-0.7366562637429042,1.074930664134238,0.6439163372250695,1.527262739396807,-0.38244111462045705,0.2750850031492283,0.462478530276735,0.986228963276377,0.22873811172087102,0.8499363306808835,0.1805,0.309447267092652,0.39239999999999997,0.11433692900079721,0.4271,0.26333563290135187,0.30327000000000004,0.5813827369107014,Mahipalpur, New Delhi
16f76a6c-eae6-42ec-9059-7656c50abdaf,Hotel City lite Near IGI Airport,7.6,1.132589343358684,-1.1708957344549575,0.245525931692105,0.03519236372710015,0.9868972807059524,0.06564971601356848,0.7916690855309947,-0.06173250477294453,0.22172082154399805,0.00835183704959497,0.8438354409984048,0.073,0.2227438609394362,0.2816,0.21936375081679696,0.6454000000000001,0.3098116891897733,0.52024,0.3336583061177697,South West, New Delhi
171d1a20-f72f-4595-8f5c-1166934e7cac,The LaLiT New Delhi,7.3,0.8232726023485645,-0.6797548632965305,0.9605261607713877,1.03447460892021,2.321920312241117,-0.4438861933489272,0.311959605053896,-0.14095518426105666,0.4155558316156908,-0.1700849201684078,0.16867937466262936,0.0407,0.07154027614645551,0.5141,0.20388964880270136,0.4452,0.2117644393607618,0.59223,0.3087748048515473,Central Delhi, New Delhi
17626025-7dae-42b9-a95f-26ed9308cd27,Hotel Ronit Royal - New Delhi Airport,7.4,1.429840705968481,-0.5766703564016795,1.1376306897070416,-0.13512989235899875,0.9724478761706274,-0.3793340078602758,0.34197004101409934,0.275269987296531,1.766508288905073,-0.08694274733617062,0.5769374817723423,0.0229,0.07241615841785588,0.5382,0.3023995884770862,0.4389,0.319808084811987,0.35488,0.4545908729591673,South West, New Delhi
1772871a-36d5-4969-9d67-db3738f81854,Sprinklers,7.125,0.6408699444616557,-0.5917072575498452,1.2710140909231746,0.7154515759503502,1.8786672045357558,-0.45805484722983936,0.5272833866481129,-0.20017446095816285,0.20320910570440937,-0.19266396765748697,0.15215892836168363,0.028125,0.07954951288348659,0.5453749999999999,0.1941420227565377,0.4265,0.22711419405853334,0.54475,0.4990478992183873,Paharganj, New Delhi
18cffdc9-6aca-41bc-a749-53189aa8663f,Hotel NEW TEJ Plaza,8.0,3.265986323710904,0.06334819943982102,1.3852601315115651,-0.5363081620256537,0.8569887140474621,-0.2872487306748541,0.7612982232483462,-0.16309562256273552,0.33890451490826384,1.5471230798719229,1.2712341005019063,0.0911,0.19416170236858418,0.5126000000000001,0.20232657869010798,0.3963,0.22812620775936,0.41126000000000007,0.4730828943101715,South West, New Delhi
196a5b96-0bd7-4ced-adff-a343bf955777,OYO Flagship Hotel Metro Star Near Lotus Temple,1.0,0.0,-1.3157567774841803,0.0,-0.5264828097439117,0.0,-0.1360969929809316,0.0,-0.1464180795104246,0.0,-0.2932722101725535,0.0,0.538,0.0,0.462,0.0,0.0,0.0,-0.5423,0.0,Jasola, New Delhi
19a5d388-4c32-4dd9-a964-d61bcc7d298c,Trendy Bed & Breakfast,8.4,2.60364117505102,-0.8739111776638708,0.7655384761342039,-0.30125235669553513,0.8874055769083187,0.26552413867185953,1.0440318967395326,-0.1195782602730974,0.3109676762934307,0.2454513923039922,1.0543446523588331,0.034699999999999995,0.10680434645206453,0.5587,0.25716144836719945,0.40659999999999996,0.2905650393720193,0.47191,0.3709268943435734,South Delhi, New Delhi
19a97fd6-4150-4a6c-b737-855e8e75df7f,Hotel Sanca International Patel Nagar Delhi - Couple Friendly Local IDs Accepted,8.0,1.3093073414159544,-0.6271979719411742,1.1318522516109013,0.00389411629585823,1.2948582722597877,-0.39080514699497343,0.32920938027154184,-0.14730113760670197,0.18346176124496189,0.40665046765629054,1.1795052341036554,0.02375,0.043976454739196195,0.47424999999999995,0.16136980599143783,0.50225,0.17090745198164162,0.7650250000000001,0.2049456844420701,New Delhi,
19c99c9b-73df-46f9-8772-e781237ccd35,The New Anand Near Karol Bagh Metro Station,1.0,,3.517771472730228,,-0.993960842346948,,-1.6531589699475877,,-1.5401802048291615,,-0.2630621496357358,,0.459,,0.541,,0.0,,-0.9758,,Karol bagh, New Delhi
1aa9668f-1767-40e3-8eea-647111a07794,"Hotel White Palace,Nizamuddin Railway Station",3.6666666666666665,3.265986323710904,-1.1107916240791096,0.5020600408937013,-0.1409412459496742,0.9443801059305712,-0.21273505619010635,0.18772414973764234,0.2834337314519287,1.052917601869058,-0.3397586387828892,0.1138680300596397,0.1751666666666667,0.2714821663878986,0.6218333333333333,0.3281666751312002,0.20299999999999999,0.3454446410063413,0.10888333333333333,0.5306596476713362,South Delhi, New Delhi
